time_stamp,current_trial,target_slot,display_mode,visual_radius,selection_radius,state,is_success,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_posX,t_posY,t_posZ,button,cp_posX,cp_posY,cp_posZ,closeness,target_angular_size,closeness_angular_size,h_posX,h_posY,h_posZ,h_dirX,h_dirY,h_dirZ,h_upX,h_upY,h_upZ,displayed_frame,flight_time,aclose_threshold
2.176553,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-5.06741,0.699605,-55.06741,0,2,3,-54,6.708204,2.071578,6.915265,0,5,0,0,0,-1,0,1,0,1,0,1.035789
2.226265,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-8.080763,2.595097,-58.080761,0,2,3,-55.06741,7.432369,1.953754,7.222712,0,5,0,0,0,-1,0,1,0,1,0.049712,0.976877
2.228491,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-8.215666,2.679795,-58.215664,0,2,3,-58.080761,10.088891,1.948652,9.736015,0,5,0,0,0,-1,0,1,0,1,0.051938,0.974326
2.243019,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-9.094901,3.224998,-59.094898,0,1.999999,3,-58.215664,10.220682,1.915784,9.697549,0,5,0,0,0,-1,0,1,0,1,0.066466,0.957892
2.259214,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-10.073523,3.823349,-60.073521,0,2,3,-59.094898,11.097182,1.879998,10.319234,0,5,0,0,0,-1,0,1,0,1,0.082661,0.939999
2.275673,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-11.066551,4.42175,-61.066547,0,2,3,-60.073521,12.101563,1.844561,11.023921,0,5,0,0,0,-1,0,1,0,1,0.09912,0.92228
2.29235,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-12.07115,5.018127,-62.071148,0,1.999999,3,-61.066547,13.143672,1.809616,11.726947,0,5,0,0,0,-1,0,1,0,1,0.115797,0.904808
2.309352,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-13.093687,5.615804,-63.093685,0,2,3,-62.071148,14.215136,1.774989,12.418664,0,5,0,0,0,-1,0,1,0,1,0.132799,0.887494
2.326188,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-14.104639,6.197542,-64.104637,0,2,3,-63.093685,15.318676,1.741683,13.107612,0,5,0,0,0,-1,0,1,0,1,0.149635,0.870842
2.342517,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-15.083645,6.752277,-65.083641,0,2.000002,3,-64.104637,16.419004,1.710305,13.770388,0,5,0,0,0,-1,0,1,0,1,0.165964,0.855153
2.359438,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-16.096535,7.31696,-66.096535,0,2,3,-65.083641,17.49087,1.678737,14.37305,0,5,0,0,0,-1,0,1,0,1,0.182885,0.839368
2.3759,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-17.080433,7.85673,-67.080429,0,2,3,-66.096535,18.604321,1.64893,14.988163,0,5,0,0,0,-1,0,1,0,1,0.199347,0.824465
2.392973,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-18.099222,8.406236,-68.09922,0,2.000001,3,-67.080429,19.688848,1.618942,15.545569,0,5,0,0,0,-1,0,1,0,1,0.21642,0.809471
2.4097,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-19.095808,8.934749,-69.095802,0,1.999999,3,-68.09922,20.813602,1.59045,16.113832,0,5,0,0,0,-1,0,1,0,1,0.233147,0.795225
2.426441,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-20.091673,9.453858,-70.091667,0,2,3,-69.095802,21.914707,1.562793,16.640881,0,5,0,0,0,-1,0,1,0,1,0.249888,0.781396
2.443048,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-21.078041,9.959153,-71.078033,0,1.999999,3,-70.091667,23.015087,1.536181,17.147717,0,5,0,0,0,-1,0,1,0,1,0.266495,0.76809
2.459934,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-22.079409,10.46298,-72.079399,0,2.000001,3,-71.078033,24.104479,1.509939,17.621717,0,5,0,0,0,-1,0,1,0,1,0.283381,0.754969
2.476775,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-23.07655,10.955594,-73.076538,0,2.000001,3,-72.079399,25.209404,1.484561,18.087667,0,5,0,0,0,-1,0,1,0,1,0.300222,0.742281
2.493306,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-24.053839,11.429662,-74.053825,0,2.000001,3,-73.076538,26.308266,1.460397,18.536322,0,5,0,0,0,-1,0,1,0,1,0.316753,0.730199
2.509922,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-25.034645,11.896626,-75.03463,0,2.000002,3,-74.053825,27.383606,1.43683,18.951084,0,5,0,0,0,-1,0,1,0,1,0.333369,0.718415
2.526972,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-26.039486,12.365778,-76.039474,0,1.999999,3,-75.03463,28.460884,1.413374,19.343863,0,5,0,0,0,-1,0,1,0,1,0.350419,0.706687
2.543343,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-27.002855,12.807055,-77.002846,0,2.000001,2.999999,-76.039474,29.562319,1.391519,19.748219,0,5,0,0,0,-1,0,1,0,1,0.36679,0.69576
2.560164,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-27.991175,13.250796,-77.991165,0,1.999999,3,-77.002846,30.616072,1.369723,20.101311,0,5,0,0,0,-1,0,1,0,1,0.383611,0.684861
2.576758,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-28.964672,13.679183,-78.964661,0,1.999998,3,-77.991165,31.694626,1.348851,20.46019,0,5,0,0,0,-1,0,1,0,1,0.400205,0.674425
2.593571,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-29.949495,14.10365,-79.949486,0,2.000001,3,-78.964661,32.754478,1.32832,20.791756,0,5,0,0,0,-1,0,1,0,1,0.417018,0.66416
2.610166,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-30.920074,14.513329,-80.920067,0,2,3,-79.949486,33.823975,1.308642,21.120966,0,5,0,0,0,-1,0,1,0,1,0.433613,0.654321
2.626869,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-31.895477,14.91631,-81.89547,0,2.000001,3,-80.920067,34.875324,1.289402,21.426985,0,5,0,0,0,-1,0,1,0,1,0.450316,0.644701
2.643647,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-32.87376,15.311701,-82.873756,0,2,3,-81.89547,35.929123,1.270628,21.722832,0,5,0,0,0,-1,0,1,0,1,0.467094,0.635314
2.660464,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-33.852814,15.698612,-83.852814,0,2.000002,3,-82.873756,36.983204,1.252345,22.008419,0,5,0,0,0,-1,0,1,0,1,0.483911,0.626173
2.676886,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-34.807446,16.067518,-84.807442,0,2.000001,2.999999,-83.852814,38.035236,1.234989,22.290371,0,5,0,0,0,-1,0,1,0,1,0.500333,0.617495
2.693696,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-35.783138,16.435846,-85.783134,0,1.999998,3,-84.807442,39.058262,1.217715,22.541914,0,5,0,0,0,-1,0,1,0,1,0.517143,0.608857
2.710388,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-36.750515,16.792475,-86.750511,0,1.999999,3,-85.783134,40.100964,1.201035,22.797695,0,5,0,0,0,-1,0,1,0,1,0.533835,0.600518
2.727338,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-37.731335,17.145269,-87.731331,0,2.000001,3,-86.750511,41.13192,1.184563,23.035524,0,5,0,0,0,-1,0,1,0,1,0.550785,0.592282
2.743739,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-38.678982,17.477936,-88.678978,0,2.000001,3,-87.731331,42.174255,1.169055,23.28093,0,5,0,0,0,-1,0,1,0,1,0.567186,0.584527
2.760281,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-39.633347,17.804663,-89.633347,0,2,3,-88.678978,43.178585,1.153826,23.498495,0,5,0,0,0,-1,0,1,0,1,0.583728,0.576913
2.777116,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-40.603142,18.128117,-90.603142,0,1.999999,3,-89.633347,44.187256,1.138738,23.707211,0,5,0,0,0,-1,0,1,0,1,0.600563,0.569369
2.79385,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-41.565666,18.440731,-91.565666,0,2.000001,2.999999,-90.603142,45.209377,1.124137,23.918043,0,5,0,0,0,-1,0,1,0,1,0.617297,0.562069
2.810538,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-42.524105,18.743694,-92.524109,0,2,3,-91.565666,46.221027,1.109955,24.118988,0,5,0,0,0,-1,0,1,0,1,0.633985,0.554977
2.827313,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-43.486092,19.039408,-93.486092,0,2.000003,2.999999,-92.524109,47.225632,1.096067,24.309946,0,5,0,0,0,-1,0,1,0,1,0.65076,0.548033
2.843881,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-44.434795,19.322916,-94.434799,0,2.000002,2.999999,-93.486092,48.231186,1.082699,24.499594,0,5,0,0,0,-1,0,1,0,1,0.667328,0.541349
2.860636,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-45.392769,19.600931,-95.392776,0,2.000001,2.999999,-94.434799,49.2202,1.06952,24.674124,0,5,0,0,0,-1,0,1,0,1,0.684083,0.53476
2.877389,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-46.349194,19.870283,-96.349205,0,2.000002,2.999999,-95.392776,50.21619,1.056674,24.847332,0,5,0,0,0,-1,0,1,0,1,0.700836,0.528337
2.894027,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-47.297646,20.129332,-97.297653,0,2.000002,2.999999,-96.349205,51.20792,1.044231,25.016209,0,5,0,0,0,-1,0,1,0,1,0.717474,0.522116
2.910829,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-48.254013,20.382374,-98.254021,0,2,3,-97.297653,52.188808,1.031974,25.173897,0,5,0,0,0,-1,0,1,0,1,0.734276,0.515987
2.927357,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-49.193401,20.623064,-99.193405,0,2.000001,2.999999,-98.254021,53.175304,1.020208,25.334366,0,5,0,0,0,-1,0,1,0,1,0.750804,0.510104
2.944221,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-50.150448,20.860149,-100.150452,0,2.000003,2.999999,-99.193405,54.141823,1.008491,25.477823,0,5,0,0,0,-1,0,1,0,1,0.767668,0.504245
2.960613,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-51.079357,21.082626,-101.079361,0,1.999997,3,-100.150452,55.123985,0.99737,25.631447,0,5,0,0,0,-1,0,1,0,1,0.78406,0.498685
2.977487,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-52.034153,21.303263,-102.034157,0,2.000002,2.999999,-101.079361,56.074947,0.986192,25.762007,0,5,0,0,0,-1,0,1,0,1,0.800934,0.493096
2.994113,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-52.973534,21.512581,-102.973534,0,2.000003,2.999999,-102.034157,57.049973,0.975434,25.902891,0,5,0,0,0,-1,0,1,0,1,0.81756,0.487717
3.012373,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-54.003571,21.732815,-104.003571,0,2.000001,3,-102.973534,58.006943,0.963904,26.009857,0,5,0,0,0,-1,0,1,0,1,0.83582,0.481952
3.027558,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-54.859001,21.90933,-104.859001,0,2.000003,3,-104.003571,59.053524,0.954533,26.193468,0,5,0,0,0,-1,0,1,0,1,0.851005,0.477266
3.044364,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-55.804352,22.096632,-105.804352,0,2,2.999999,-104.859001,59.920856,0.944386,26.281919,0,5,0,0,0,-1,0,1,0,1,0.867811,0.472193
3.060987,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-56.738041,22.274078,-106.738037,0,2.000002,2.999999,-105.804352,60.877129,0.934574,26.40469,0,5,0,0,0,-1,0,1,0,1,0.884434,0.467287
3.077851,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-57.683865,22.446119,-107.683861,0,2,3.000001,-106.738037,61.819473,0.92484,26.516474,0,5,0,0,0,-1,0,1,0,1,0.901298,0.46242
3.094486,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-58.615482,22.608126,-108.615479,0,2.000002,3,-107.683861,62.771935,0.91545,26.633003,0,5,0,0,0,-1,0,1,0,1,0.917933,0.457725
3.111161,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-59.547977,22.762854,-109.547974,0,2.000004,2.999999,-108.615479,63.70805,0.906239,26.740849,0,5,0,0,0,-1,0,1,0,1,0.934608,0.45312
3.130348,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-60.619152,22.930841,-110.619148,0,1.999997,3.000001,-109.547974,64.643044,0.895887,26.811831,0,5,0,0,0,-1,0,1,0,1,0.953795,0.447944
3.14476,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-61.422733,23.051394,-111.422729,0,1.999998,3,-110.619148,65.714508,0.888275,26.994598,0,5,0,0,0,-1,0,1,0,1,0.968207,0.444137
3.161248,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-62.340748,23.182007,-112.340744,0,2,3,-111.422729,66.51693,0.879736,27.052053,0,5,0,0,0,-1,0,1,0,1,0.984695,0.439868
3.177997,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-63.271935,23.307222,-113.271935,0,1.999999,3,-112.340744,67.431778,0.871242,27.144001,0,5,0,0,0,-1,0,1,0,1,1.001444,0.435621
3.194732,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-64.200989,23.424946,-114.200989,0,2.000002,2.999999,-113.271935,68.357948,0.862931,27.238443,0,5,0,0,0,-1,0,1,0,1,1.018179,0.431465
3.211371,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-65.123383,23.53476,-115.123383,0,2.000004,2.999998,-114.200989,69.280228,0.854835,27.331244,0,5,0,0,0,-1,0,1,0,1,1.034818,0.427418
3.228021,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-66.045059,23.637468,-116.045059,0,1.999992,3.000003,-115.123383,70.194183,0.846897,27.419586,0,5,0,0,0,-1,0,1,0,1,1.051468,0.423449
3.244877,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-66.976776,23.734161,-116.976776,0,1.999999,3.000001,-116.045059,71.105804,0.839022,27.503071,0,5,0,0,0,-1,0,1,0,1,1.068324,0.419511
3.261373,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-67.887291,23.821877,-117.887291,0,2.000006,2.999999,-116.976776,72.025703,0.831467,27.592558,0,5,0,0,0,-1,0,1,0,1,1.08482,0.415734
3.278187,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-68.814018,23.904171,-118.814018,0,2.000004,2.999998,-117.887291,72.923141,0.823918,27.669336,0,5,0,0,0,-1,0,1,0,1,1.101634,0.411959
3.294937,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-69.735886,23.979164,-119.735886,0,2.000003,2.999999,-118.814018,73.835022,0.816543,27.750387,0,5,0,0,0,-1,0,1,0,1,1.118384,0.408272
3.311488,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-70.6455,24.046509,-120.6455,0,1.999997,3.000001,-119.735886,74.740631,0.809396,27.830713,0,5,0,0,0,-1,0,1,0,1,1.134935,0.404698
3.328153,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-71.560074,24.107534,-121.560074,0,1.999999,3,-120.6455,75.632828,0.802336,27.904238,0,5,0,0,0,-1,0,1,0,1,1.1516,0.401168
3.345156,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-72.491837,24.162809,-122.491837,0,1.999997,3.000001,-121.560074,76.528503,0.79527,27.973644,0,5,0,0,0,-1,0,1,0,1,1.168603,0.397635
3.361756,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-73.400215,24.21018,-123.400215,0,2,3,-122.491837,77.439644,0.788501,28.051737,0,5,0,0,0,-1,0,1,0,1,1.185203,0.394251
3.37832,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-74.305344,24.25095,-124.305344,0,2.000003,2.999999,-123.400215,78.326653,0.781871,28.121807,0,5,0,0,0,-1,0,1,0,1,1.201767,0.390935
3.394967,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-75.213715,24.285425,-125.213715,0,2.000008,2.999998,-124.305344,79.209274,0.775328,28.18861,0,5,0,0,0,-1,0,1,0,1,1.218414,0.387664
3.411596,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-76.11982,24.313448,-126.11982,0,2.000002,3,-125.213715,80.093864,0.768911,28.255331,0,5,0,0,0,-1,0,1,0,1,1.235043,0.384456
3.428281,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-77.027679,24.335173,-127.027679,0,2.000001,2.999999,-126.11982,80.975113,0.762588,28.319529,0,5,0,0,0,-1,0,1,0,1,1.251728,0.381294
3.445116,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-77.94239,24.350657,-127.94239,0,2.000001,3,-127.027679,81.856972,0.756323,28.38133,0,5,0,0,0,-1,0,1,0,1,1.268563,0.378161
3.461877,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-78.851784,24.359758,-128.851791,0,2.000008,2.999998,-127.94239,82.744415,0.750195,28.44483,0,5,0,0,0,-1,0,1,0,1,1.285324,0.375098
3.478632,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-79.75956,24.362617,-129.759567,0,2,3,-128.851791,83.625656,0.744177,28.505816,0,5,0,0,0,-1,0,1,0,1,1.302079,0.372089
3.495149,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-80.653191,24.359436,-130.653198,0,1.999997,3.000001,-129.759567,84.504356,0.738348,28.568039,0,5,0,0,0,-1,0,1,0,1,1.318596,0.369174
3.511805,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-81.553078,24.350193,-131.553085,0,1.999997,3.000001,-130.653198,85.368462,0.732569,28.623808,0,5,0,0,0,-1,0,1,0,1,1.335252,0.366284
3.528545,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-82.456223,24.334875,-132.456223,0,2.000003,3,-131.553085,86.23774,0.72686,28.679438,0,5,0,0,0,-1,0,1,0,1,1.351992,0.36343
3.54553,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-83.371269,24.313198,-133.371277,0,2.00001,2.999998,-132.456223,87.109314,0.721166,28.732338,0,5,0,0,0,-1,0,1,0,1,1.368977,0.360583
3.562127,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-84.264168,24.286221,-134.264175,0,2.000008,2.999998,-133.371277,87.991516,0.715696,28.791843,0,5,0,0,0,-1,0,1,0,1,1.385574,0.357848
3.578537,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-85.14579,24.253944,-135.145798,0,2.000005,2.999999,-134.264175,88.851624,0.710376,28.846676,0,5,0,0,0,-1,0,1,0,1,1.401984,0.355188
3.595551,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-86.058556,24.214527,-136.058563,0,1.999999,3,-135.145798,89.700157,0.704951,28.891211,0,5,0,0,0,-1,0,1,0,1,1.418998,0.352475
3.61205,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-86.942467,24.170769,-136.942474,0,2.000009,2.999998,-136.058563,90.577957,0.699776,28.948689,0,5,0,0,0,-1,0,1,0,1,1.435497,0.349888
3.628788,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-87.837921,24.120745,-137.837936,0,2.000006,2.999999,-136.942474,91.427376,0.69461,28.99542,0,5,0,0,0,-1,0,1,0,1,1.452235,0.347305
3.6455,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-88.730736,24.065248,-138.730759,0,2.000003,2.999999,-137.837936,92.287262,0.689535,29.044712,0,5,0,0,0,-1,0,1,0,1,1.468947,0.344768
3.662565,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-89.641113,24.002863,-139.641144,0,2.000002,3,-138.730759,93.144035,0.684436,29.088957,0,5,0,0,0,-1,0,1,0,1,1.486012,0.342218
3.678975,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-90.51535,23.937645,-140.515381,0,2.000003,2.999999,-139.641144,94.017097,0.67961,29.143839,0,5,0,0,0,-1,0,1,0,1,1.502422,0.339805
3.695725,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-91.406456,23.865692,-141.406494,0,2.000008,2.999999,-140.515381,94.855026,0.674761,29.185562,0,5,0,0,0,-1,0,1,0,1,1.519172,0.33738
3.712271,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-92.2855,23.789425,-142.285538,0,1.99999,3.000003,-141.406494,95.708626,0.670044,29.232998,0,5,0,0,0,-1,0,1,0,1,1.535718,0.335022
3.728888,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-93.167099,23.707657,-143.16713,0,2.000005,2.999999,-142.285538,96.550278,0.665379,29.276209,0,5,0,0,0,-1,0,1,0,1,1.552335,0.332689
3.745615,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-94.053299,23.620167,-144.053329,0,2.000005,2.999999,-143.16713,97.393967,0.660754,29.318407,0,5,0,0,0,-1,0,1,0,1,1.569062,0.330377
3.76269,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-94.956657,23.525526,-144.956696,0,2.000005,2.999999,-144.053329,98.241684,0.656106,29.357712,0,5,0,0,0,-1,0,1,0,1,1.586137,0.328053
3.778955,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-95.81601,23.430592,-145.81604,0,1.999999,3,-144.956696,99.105453,0.651744,29.408739,0,5,0,0,0,-1,0,1,0,1,1.602402,0.325872
3.795958,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-96.713089,23.326189,-146.71312,0,2,3,-145.81604,99.92688,0.647251,29.441525,0,5,0,0,0,-1,0,1,0,1,1.619405,0.323626
3.812471,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-97.58313,23.219984,-147.58316,0,2.000002,3,-146.71312,100.784065,0.642953,29.487604,0,5,0,0,0,-1,0,1,0,1,1.635918,0.321476
3.829335,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-98.470428,23.106567,-148.470459,0,1.999995,3.000001,-147.58316,101.615189,0.638627,29.523504,0,5,0,0,0,-1,0,1,0,1,1.652782,0.319313
3.845824,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-99.336823,22.990992,-149.336853,0,2.000004,2.999999,-148.470459,102.462585,0.634458,29.566658,0,5,0,0,0,-1,0,1,0,1,1.669271,0.317229
3.862518,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-100.212784,22.86924,-150.212814,0,2,3,-149.336853,103.289841,0.630298,29.60264,0,5,0,0,0,-1,0,1,0,1,1.685965,0.315149
3.879304,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-101.092361,22.742086,-151.092392,0,2.000006,2.999999,-150.212814,104.126083,0.626175,29.639568,0,5,0,0,0,-1,0,1,0,1,1.702751,0.313087
3.895907,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-101.961166,22.611746,-151.961197,0,1.999995,3,-151.092392,104.96563,0.622154,29.678711,0,5,0,0,0,-1,0,1,0,1,1.719354,0.311077
3.912707,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-102.839073,22.475237,-152.839111,0,2.000001,3,-151.961197,105.794823,0.618143,29.713238,0,5,0,0,0,-1,0,1,0,1,1.736154,0.309072
3.929285,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-103.704208,22.336084,-153.704239,0,1.999999,3,-152.839111,106.632622,0.61424,29.75157,0,5,0,0,0,-1,0,1,0,1,1.752732,0.30712
3.945986,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-104.574577,22.191442,-154.5746,0,2.000003,2.999999,-153.704239,107.458199,0.610362,29.785618,0,5,0,0,0,-1,0,1,0,1,1.769433,0.305181
3.963254,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-105.473228,22.037189,-155.473251,0,2.000005,2.999999,-154.5746,108.28875,0.606408,29.815289,0,5,0,0,0,-1,0,1,0,1,1.786701,0.303204
3.979437,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-106.314308,21.888548,-156.314331,0,2.000004,2.999999,-155.473251,109.146278,0.602754,29.860846,0,5,0,0,0,-1,0,1,0,1,1.802884,0.301377
3.996192,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-107.183929,21.730333,-157.183945,0,2.000002,3,-156.314331,109.948929,0.59902,29.888403,0,5,0,0,0,-1,0,1,0,1,1.819639,0.29951
4.013001,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-108.055161,21.567318,-158.055176,0,1.999997,3.000001,-157.183945,110.778854,0.595325,29.921394,0,5,0,0,0,-1,0,1,0,1,1.836448,0.297662
4.029528,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-108.910629,21.402941,-158.910645,0,2.000004,2.999999,-158.055176,111.610413,0.59174,29.957039,0,5,0,0,0,-1,0,1,0,1,1.852975,0.29587
4.046408,0,0,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,-109.78318,21.230835,-159.783188,0,2.000001,3,-158.910645,112.427025,0.588127,29.985939,0,5,0,0,0,-1,0,1,0,1,1.869855,0.294064
4.063022,0,0,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-110.640831,21.057405,-160.640839,0,2.000003,2.999999,-159.783188,113.260071,0.584618,30.020613,0,5,0,0,0,-1,0,1,0,1,1.886469,0.292309
4.079782,0,0,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-111.504845,20.878399,-161.504852,0,2.000001,2.999999,-160.640839,114.079041,0.581124,30.050661,0,5,0,0,0,-1,0,1,0,1,1.903229,0.290562
4.096317,0,0,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-112.356125,20.697899,-162.356125,0,1.999999,3,-161.504852,114.904251,0.577721,30.083824,0,5,0,0,0,-1,0,1,0,1,1.919764,0.288861
4.113078,0,0,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-113.21788,20.510981,-163.21788,0,2.000006,2.999999,-162.356125,115.717499,0.574316,30.112194,0,5,0,0,0,-1,0,1,0,1,1.936525,0.287158
4.129753,0,0,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-114.074059,20.321161,-164.074066,0,1.999996,3,-163.21788,116.540955,0.570972,30.143299,0,5,0,0,0,-1,0,1,0,1,1.9532,0.285486
